event_date,item_id,item_name,item_brand,item_category,price_in_usd,quantity,item_revenue_in_usd
20201217,9180819,Google Laptop and Cell Phone Stickers,Google,Google,2,1,2
20201217,9196844,Android Iconic 4&quot; Decal,Android,,1,2,2
20201217,9196645,Google Sherpa Zip Hoodie Navy,Google,Apparel,55,1,55
20201217,9188310,Android SM S/F18 Sticker Sheet,Android,Accessories,2,1,2
20201217,9196414,Google Beekeepers Tee Mint,Google,Apparel,14,1,14
20201217,9196813,Android Pocket Tee Navy,Android,Apparel,23,1,23
20201217,9196908,#IamRemarkable Unisex T-Shirt,#IamRemarkable,Apparel,10,1,10
20201217,9195881,Unisex Google Pocket Tee Grey,Google,Apparel,16,1,16
20201217,9197569,Google PNW Campus Mug,Google,Campus Collection,8,2,17
20201217,9199126,Google Land & Sea Tech Taco,Google,Shop by Brand,4,1,4
20201217,9196862,Google Black Cork Journal,Google,New,12,1,12
20201217,9199220,Google Land & Sea Cotton Cap,Google,Apparel,17,1,17
20201217,9196380,Google Mural Sticky Note Pad,Google,Office,11,1,11
20201217,9195964,Google Seaport Tote,Google,New,48,1,48
20201217,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20201217,9196862,Google Black Cork Journal,Google,New,10,1,10
20201217,9196737,Google Felt Refillable Journal,Google,Clearance,16,1,16
20201217,9184829,Google Light Pen Blue,Google,Writing Instruments,2,1,2
20201217,9188221,Google Utility Bag Grey,Google,,6,2,11
20201217,9196856,Android Iconic Hat Black,Android,Clearance,9,1,9
20201217,9196916,#IamRemarkable Unisex Hoodie,#IamRemarkable,Apparel,26,1,26
20201217,9196270,Google Mural Sticker Sheet,Google,Small Goods,2,1,2
20201217,9188310,Android SM S/F18 Sticker Sheet,Android,Accessories,2,1,2
20201217,9184749,Android Large Removable Sticker Sheet,Android,,2,2,3
20201217,9184988,Google Emoji Sticker Pack,Google,Accessories,4,1,4
20201217,9196843,Android Iconic Backpack,Android,New,20,1,20
20201217,9200316,Google Aluminum Bottle Red,Google,Shop by Brand,6,1,6
20201217,9196426,Stan and Friends Tee Green,Google,Apparel,14,1,14
20201217,9196864,Google Cork Pencil Pouch,Google,New,6,1,6
20201217,9196801,Android Iconic Glass Bottle Green,Android,Clearance,13,1,13
20201217,9195292,Google Canteen Bottle Black,Google,Drinkware,19,5,96
20201217,9195132,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201217,9195130,Google Zip Hoodie F/C,Google,Apparel,48,3,144
20201217,9196849,Android Iconic Crewneck Sweatshirt,Android,Apparel,44,1,44
20201217,9195131,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201217,9195841,Google Perk Thermal Tumbler,Google,Lifestyle,16,2,32
20201217,9197569,Google PNW Campus Mug,Google,Campus Collection,7,2,13
20201217,9200316,Google Aluminum Bottle Red,Google,Shop by Brand,6,1,6
20201217,9196966,Google NYC Campus Zip Hoodie,Google,Campus Collection,32,2,65
20201217,9197386,Google LA Campus Zip Hoodie,Google,Clearance,32,2,65
20201217,9197379,Google LA Campus Unisex Tee,Google,Clearance,14,2,28
20201217,9197586,Google Seattle Campus Mug,Google,Campus Collection,7,2,13
20201217,9195934,Google Confetti Pen White,Google,Office,2,1,2
20201217,9188200,Google Pen Grey,Google,Office,2,1,2
20201217,9188201,Google Pen White,Google,Office,2,1,2
20201217,9195830,Google Glass Bottle,Google,Lifestyle,23,1,23
20201217,9196870,Google Sustainable Pencil Pouch,Google,Clearance,10,1,10
20201217,9197004,Google Austin Campus Mug,Google,Campus Collection,8,1,8
20201217,9188229,Google 24oz Ring Bottle Blue,Google,Google,6,1,6
20201217,9188209,Google Mesh Bag Blue,Google,Bags,5,1,5
20201217,9196628,Google Navy Speckled Tee,Google,Apparel,24,1,24
20201217,9180865,Google Metallic Notebook Set,Google,Office,5,1,5
20201217,9196703,Google Red YoYo,Google,New,3,1,3
20201217,9184829,Google Light Pen Blue,Google,Writing Instruments,2,1,2
20201217,9200316,Google Aluminum Bottle Red,Google,Shop by Brand,6,1,6
20201217,9184830,Google Light Pen Red,Google,Writing Instruments,2,1,2
20201217,9200314,Google Camp Mug Gray,Google,Shop by Brand,10,1,10
20201217,9188209,Google Mesh Bag Blue,Google,Bags,5,1,5
20201217,9188210,Google Mesh Bag Red,Google,Bags,5,2,10
20201217,9188194,Google Mouse Pad Navy,Google,Accessories,4,1,4
20201217,9188192,YouTube Twill Sandwich Cap Black,YouTube,,10,2,21
20201217,9184831,Google Light Pen Green,Google,Writing Instruments,2,1,2
20201217,9185002,Google Large Standard Journal Grey,Google,Office,13,1,13
20201217,9184830,Google Light Pen Red,Google,Writing Instruments,2,1,2
20201217,9195939,Google Campus Bike Grid Task Pad,Google,Office,10,1,10
20201217,9184829,Google Light Pen Blue,Google,Writing Instruments,2,1,2
20201217,9196859,Google Recycled Pen Black,Google,New,2,1,2
20201217,9196380,Google Mural Sticky Note Pad,Google,Office,11,1,11
20201217,9188208,Google Packable Bag Black,Google,Bags,16,1,16
20201217,9196602,Google Badge Heavyweight Pullover Black,Google,Apparel,46,1,46
20201217,9196661,Google Sherpa Zip Hoodie Charcoal,Google,Apparel,55,1,55
20201217,9196967,Google NYC Campus Zip Hoodie,Google,,32,2,65
20201217,9184912,Google Crewneck Sweatshirt Navy,Google,Apparel,44,1,44
20201217,9196950,Google NYC Campus Mug,Google,Campus Collection,7,1,7
20201217,9188194,Google Mouse Pad Navy,Google,Accessories,4,1,4
20201217,9197400,Google LA Campus Mug,Google,Campus Collection,7,1,7
20201217,9195296,Android Super Hero 3D Framed Art,Android,Accessories,16,1,16
20201217,9195127,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20201217,9195738,Google Dino Game Tee,Google,Apparel,32,1,32
20201217,9196653,Google Speckled Beanie Navy,Google,New,16,1,16
20201217,9196848,Android Iconic Crewneck Sweatshirt,Android,Apparel,44,1,44
20201217,9195359,Noogler Android Figure,Android,Accessories,13,1,13
20201217,9199130,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20201217,9198825,Mural Food Container,,Lifestyle,33,1,33
20201217,9196805,Android Pocket Tee Green,Android,Apparel,23,1,23
20201217,9195928,Google Premium Sunglasses,Google,Accessories,11,1,11
20201217,9195739,Google Dino Game Tee,Google,Apparel,32,1,32
20201217,9196856,Android Iconic Hat Black,Android,Clearance,9,1,9
20201217,9196426,Stan and Friends Tee Green,Google,Apparel,14,1,14
20201217,9196412,Google Beekeepers Tee Mint,Google,Apparel,14,1,14
20201217,9196859,Google Recycled Pen Black,Google,New,2,1,2
20201217,9196653,Google Speckled Beanie Navy,Google,New,16,1,16
20201217,9196960,Google NYC Campus Ladies Tee,Google,Campus Collection,14,1,14
20201217,9196636,Google Red Speckled Tee,Google,Apparel,24,1,24
20201217,9196875,Google KeepCup,Google,New,28,1,28
20201217,9196863,Google Hemp Tote,Google,Clearance,12,1,12
20201217,9196862,Google Black Cork Journal,Google,New,10,1,10
20201217,9196971,Google NYC Campus Sticker,Google,Campus Collection,1,1,1
20201217,9196966,Google NYC Campus Zip Hoodie,Google,Campus Collection,32,1,32
20201217,9199082,Google Land & Sea Tote Bag,Google,Bags,16,1,16
20201217,9197366,Google Boulder Campus Sticker,Google,,1,7,8
20201217,9196728,Android Iconic Socks,Android,New,14,1,14
20201217,9196423,Flamingo and Friends Tee Blue,Google,Apparel,16,1,16
20201217,9184831,Google Light Pen Green,Google,Writing Instruments,2,2,3
20201217,9184749,Android Large Removable Sticker Sheet,Android,Accessories,2,2,3
20201217,9196652,Google Heathered Pom Beanie,Google,New,12,1,12
20201217,9196446,Google Beekeepers Youth Tee Pink,Google,Apparel,14,1,14
20201217,9195846,Google Pen Citron,Google,Clearance,1,2,2
20201217,9196857,Android Iconic Beanie,Android,New,8,1,8
20201217,9195968,Google Clear Framed Gray Shades,Google,Accessories,3,2,6
20201217,9195548,Android Buoy Bottle,Android,Drinkware,4,4,18
20201217,9196901,#IamRemarkable Water Bottle,#IamRemarkable,Drinkware,12,1,12
20201217,9184830,Google Light Pen Red,Google,Writing Instruments,2,2,3
20201217,9188310,Android SM S/F18 Sticker Sheet,Android,Accessories,2,2,3
20201217,9196438,Stan and Friends Youth Tee Green,Google,Apparel,14,1,14
20201217,9199084,Google Land & Sea Journal Set,Google,Google,12,1,12
20201217,9199125,Google Land & Sea Mug,Google,Shop by Brand,14,1,14
20201217,9195913,Womens Google Striped LS,Google,Apparel,16,1,16
20210118,9195131,Google Zip Hoodie F/C,Google,Apparel,48,1,48
20210118,9188233,Google Phone Stand Bamboo,Google,Accessories,5,1,5
20210118,(not set),(not set),(not set),(not set),,,
20210118,9199220,Google Land & Sea Cotton Cap,Google,Apparel,17,1,17
20210118,9196736,Google Cotopaxi Shell,Google,Apparel,38,1,38
20210118,9188207,Google Laptop Sleeve Charcoal,Google,Accessories,16,2,32
20210118,9196765,Google Men's Tech Fleece Grey,Google,Apparel,89,1,89
20210118,9188234,Google Twill Cap Charcoal,Google,Apparel,13,1,13
20210118,9196733,Google Cotopaxi Shell,Google,Apparel,38,1,38
20210118,9196967,Google NYC Campus Zip Hoodie,Google,Campus Collection,41,1,41
20210118,9196967,Google NYC Campus Zip Hoodie,Google,Campus Collection,41,1,41
20210118,9196615,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20210118,9188234,Google Twill Cap Charcoal,Google,Apparel,10,1,10
20210118,9195244,Google Infant Charcoal Onesie,Google,Apparel,20,1,20
20210118,9196433,Stan and Friends Onesie Green,Google,Apparel,14,1,14
20210118,9195031,Google Thermal Tumbler Navy,Google,Drinkware,14,1,14
20210118,9188310,Android SM S/F18 Sticker Sheet,Android,Accessories,2,1,2
20210118,9196905,#IamRemarkable Unisex T-Shirt,#IamRemarkable,Apparel,10,1,10
20210118,9195738,Google Dino Game Tee,Google,Apparel,32,1,32
20210118,9196268,Google Large White Gift Bag 5/PK,Google,New,10,1,10
20210118,9196738,Google Cork Base Tumbler,Google,New,22,4,90
20210118,9196723,Google Women's Tech Fleece Vest Charcoal,Google,Apparel,44,2,88
20210118,9196616,Google Crewneck Sweatshirt Green,Google,Apparel,44,2,88
20210118,9195225,Google Youth FC Tee Charcoal,Google,Apparel,20,1,20
20210118,9196616,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20210118,9195236,Google Toddler FC Tee Charcoal,Google,Apparel,20,1,20
20210118,9195238,Google Toddler FC Tee Charcoal,Google,Apparel,20,2,40
20210118,9195226,Google Youth FC Tee Charcoal,Google,Apparel,20,1,20
20210118,9199220,Google Land & Sea Cotton Cap,Google,Apparel,17,1,17
20210118,9197004,Google Austin Campus Mug,Google,Campus Collection,8,1,8
20210118,9199737,Super G Unisex Joggers,Google,Apparel,37,1,37
20210118,9197720,Google Incognito Dopp Kit V2,Google,Bags,48,1,48
20210118,9195712,YouTube Leather Strap Hat Black,YouTube,Apparel,12,1,12
20210118,9195847,Google Pen Red,Google,Stationery,2,1,2
20210118,9195843,Google Pen Neon Coral,Google,Stationery,2,1,2
20210118,9188201,Google Pen White,Google,Office,2,1,2
20210118,9195845,Google Pen Grass Green,Google,Stationery,2,1,2
20210118,9195842,Google Pen Bright Blue,Google,Stationery,2,1,2
20210118,9195844,Google Pen Lilac,Google,Stationery,2,1,2
20210118,9195934,Google Confetti Pen White,Google,Office,2,1,2
20210118,9195846,Google Pen Citron,Google,Clearance,1,1,1
20210118,9188200,Google Pen Grey,Google,Office,2,1,2
20210118,9197946,Google Mountain View Campus Sticker,Google,Campus Collection,1,2,3
20210118,9197585,Google Seattle Campus Sticker,Google,Campus Collection,1,10,14
20210118,9195941,Google Striped Penny Pouch,Google,Bags,3,10,27
20210118,9195846,Google Pen Citron,Google,Clearance,1,5,6
20210118,9184831,Google Light Pen Green,Google,Writing Instruments,2,2,4
20210118,9184981,Google Small Standard Journal Navy,Google,Lifestyle,7,1,7
20210118,9184829,Google Light Pen Blue,Google,Writing Instruments,2,2,4
20210118,9184830,Google Light Pen Red,Google,Writing Instruments,2,2,4
20210118,9195548,Android Buoy Bottle,Android,Drinkware,6,2,11
20210118,9197567,Google PNW Campus Sticker,Google,Campus Collection,1,1,1
20210118,9188310,Android SM S/F18 Sticker Sheet,Android,Accessories,2,2,4
20210118,9195908,Youth Jumbo Print Tee White,Google,Apparel,18,1,18
20210118,9195937,Google Confetti Task Pad,Google,Office,8,2,15
20210118,9184749,Android Large Removable Sticker Sheet,Android,Accessories,2,2,4
20210118,9195909,Youth Jumbo Print Tee White,Google,Apparel,18,1,18
20210118,9200316,Google Aluminum Bottle Red,Google,Shop by Brand,8,1,8
20210118,9184979,Android Large Trace Journal Black,Android,Notebooks & Journals,8,1,8
20210118,9196943,Google Cambridge Campus Sticker,Google,Campus Collection,1,1,1
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210131,(not set),(not set),(not set),(not set),,,
20210106,9195195,Google F/C Longsleeve Charcoal,Google,Apparel,24,1,24
20210106,9196616,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20210106,9196613,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20210106,9196616,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20210106,9195195,Google F/C Longsleeve Charcoal,Google,Apparel,30,1,30
20210106,9196614,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20210106,9195830,Google Glass Bottle,Google,Lifestyle,23,1,23
20210106,9196664,Google Sherpa Zip Hoodie Charcoal,Google,Apparel,55,1,55
20210106,9196752,Google Men's Puff Jacket Black,Google,Apparel,115,1,115
20210106,9196832,Android Pocket Onesie Navy,Android,Apparel,18,2,35
20210106,9195359,Noogler Android Figure,Android,Accessories,13,1,13
20210106,9196779,Google Sherpa Vest Black,Google,,63,1,63
20210106,9196602,Google Badge Heavyweight Pullover Black,Google,Apparel,46,1,46
20210106,9198447,Mommy Works at Google Book,,Small Goods,16,1,16
20210106,9196857,Android Iconic Beanie,Android,New,8,1,8
20210106,9188192,YouTube Twill Sandwich Cap Black,YouTube,Apparel,10,1,10
20210106,9196854,Android Iconic Hat Green,Android,New,13,1,13
20210106,9195830,Google Glass Bottle,Google,Lifestyle,18,1,18
20210106,9195548,Android Buoy Bottle,Android,,4,2,9
20210106,9185002,Google Large Standard Journal Grey,Google,Office,13,1,13
20210106,9196846,Android Iconic Notebook,Android,New,14,1,14
20210106,9197015,Google Austin Campus Ladies Tee,Google,Campus Collection,14,1,14
20210106,9197004,Google Austin Campus Mug,Google,Campus Collection,7,1,7
20210106,9197026,Google Austin Campus Tote,Google,Campus Collection,6,1,6
20210106,9195742,Google Dino Game Tee,Google,Apparel,32,1,32
20210106,9180818,Keyboard DOT Sticker,Google,Office,2,1,2
20210106,9200362,Google Cloud Pen,Google Cloud,Shop by Brand,2,1,2
20210106,9200364,White Google Shoreline Bottle,Google Cloud,Shop by Brand,21,1,21
20210106,9200321,Google Black Cloud Zip Hoodie,Google Cloud,Apparel,55,1,55
20210106,9196907,#IamRemarkable Unisex T-Shirt,#IamRemarkable,Apparel,12,1,12
20210106,9196922,Google Cambridge Campus Mug,Google,Campus Collection,8,1,8
20210106,9195927,Google Blue Kids Sunglasses,Google,Accessories,5,1,5
20210106,9195959,Google Large Tote White,Google,Bags,13,1,13
20210106,9188310,Android SM S/F18 Sticker Sheet,Android,Accessories,2,1,2
20210106,9180819,Google Laptop and Cell Phone Stickers,Google,Google,2,1,2
20210106,9190330,Google Crew Socks,Google,Apparel,13,1,13
20210106,9200322,Google Black Cloud Zip Hoodie,Google Cloud,Apparel,55,1,55
20210106,9196862,Google Black Cork Journal,Google,New,12,1,12
20210106,9196999,Google Chicago Campus Tote,Google,Campus Collection,8,1,8
20210106,9196977,Google Chicago Campus Mug,Google,Campus Collection,8,1,8
20210106,9196861,Google Cork Journal,Google,New,9,1,9
20210106,9197992,Google Jotter Task Pad,Google,Shop by Brand,3,1,3
20210106,9196649,Google Sherpa Zip Hoodie Navy,Google,Apparel,69,1,69
20210106,9196902,#IamRemarkable Journal,#IamRemarkable,Stationery,8,1,8
20210106,9184830,Google Light Pen Red,Google,Writing Instruments,2,1,2
20210106,9188315,Google Magnet,Google,Accessories,6,1,6
20210106,9200316,Google Aluminum Bottle Red,Google,Shop by Brand,6,1,6
20210106,9188192,YouTube Twill Sandwich Cap Black,YouTube,Apparel,10,1,10
20210106,9188228,Google 24 oz Ring Bottle Red,Google,Google,6,1,6
20210106,9180819,Google Laptop and Cell Phone Stickers,Google,Google,2,1,2
20210106,9199129,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20210106,9199130,Super G Unisex Joggers,Google,Shop by Brand,30,1,30
20210106,9196614,Google Crewneck Sweatshirt Green,Google,Apparel,44,1,44
20210106,9195739,Google Dino Game Tee,Google,Apparel,32,1,32
20210106,9195792,YouTube Icon Tee Charcoal,YouTube,Apparel,18,1,18
20210106,9195792,YouTube Icon Tee Charcoal,YouTube,Apparel,18,1,18
20210106,9197974,Google Sunnyvale Campus Ladies Tee,Google,Campus Collection,14,1,14
20210106,9180825,Google Sunglasses,Google,Uncategorized Items,3,1,3
20210106,9180827,Google Sunglasses,Google,Uncategorized Items,3,1,3
20210106,9184988,Google Emoji Sticker Pack,Google,Accessories,4,1,4
20210106,9180819,Google Laptop and Cell Phone Stickers,Google,Google,2,1,2
20210106,9196695,Google Youth Hero Tee Grey,Google,Apparel,19,1,19
20210106,9195228,Google Youth FC Tee Charcoal,Google,Apparel,20,1,20
20210106,9196621,Google Heather Green Speckled Tee,Google,Apparel,24,1,24
20210106,9195968,Google Clear Framed Gray Shades,Google,Accessories,3,4,11
20210106,9200321,Google Black Cloud Zip Hoodie,Google Cloud,Apparel,55,1,55
20210106,9199224,Google Land & Sea Nalgene Water Bottle,Google,Drinkware,20,1,20
20210106,9195968,Google Clear Framed Gray Shades,Google,Accessories,3,4,11
20210106,9196644,Google Toddler Tee White,Google,Apparel,19,1,19
20210106,9199224,Google Land & Sea Nalgene Water Bottle,Google,Drinkware,20,1,20
